Date_Time (LST/LDT), Event, Speed,Station,Direction,Latitude,Longitude,Name
4/28/2019 12:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/28/2019 16:18, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
4/28/2019 19:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/28/2019 23:06, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
4/29/2019 1:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/29/2019 4:54, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
4/29/2019 7:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/29/2019 9:18, flood,0.9,1501,203,47.711,-122.5671,Agate Passage
4/29/2019 11:42, flood,1.1,1501,203,47.711,-122.5671,Agate Passage
4/29/2019 13:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/29/2019 16:42, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
4/29/2019 19:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/29/2019 23:48, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
4/30/2019 2:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/30/2019 5:42, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
4/30/2019 8:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/30/2019 12:24, flood,1.4,1501,203,47.711,-122.5671,Agate Passage
4/30/2019 14:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
4/30/2019 17:18, ebb,-1.7,1501,16,47.711,-122.5671,Agate Passage
4/30/2019 20:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/1/2019 0:24, flood,2.5,1501,203,47.711,-122.5671,Agate Passage
5/1/2019 3:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/1/2019 6:06, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/1/2019 9:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/1/2019 13:00, flood,1.7,1501,203,47.711,-122.5671,Agate Passage
5/1/2019 15:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/1/2019 17:54, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/1/2019 21:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/1/2019 23:48, flood,2.6,1501,203,47.711,-122.5671,Agate Passage
5/2/2019 3:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/2/2019 6:42, ebb,-2.2,1501,16,47.711,-122.5671,Agate Passage
5/2/2019 10:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/2/2019 13:30, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
5/2/2019 15:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/2/2019 18:42, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/2/2019 22:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/3/2019 0:24, flood,2.8,1501,203,47.711,-122.5671,Agate Passage
5/3/2019 4:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/3/2019 7:12, ebb,-2.4,1501,16,47.711,-122.5671,Agate Passage
5/3/2019 10:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/3/2019 13:30, flood,2.6,1501,203,47.711,-122.5671,Agate Passage
5/3/2019 16:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/3/2019 19:30, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/3/2019 22:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/4/2019 1:06, flood,2.8,1501,203,47.711,-122.5671,Agate Passage
5/4/2019 4:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/4/2019 7:30, ebb,-2.6,1501,16,47.711,-122.5671,Agate Passage
5/4/2019 11:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/4/2019 14:06, flood,3.1,1501,203,47.711,-122.5671,Agate Passage
5/4/2019 17:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/4/2019 20:18, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/4/2019 23:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/5/2019 1:48, flood,2.7,1501,203,47.711,-122.5671,Agate Passage
5/5/2019 5:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/5/2019 7:54, ebb,-2.8,1501,16,47.711,-122.5671,Agate Passage
5/5/2019 12:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/5/2019 14:48, flood,3.5,1501,203,47.711,-122.5671,Agate Passage
5/5/2019 18:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/5/2019 21:18, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/6/2019 0:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/6/2019 2:30, flood,2.6,1501,203,47.711,-122.5671,Agate Passage
5/6/2019 5:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/6/2019 8:24, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
5/6/2019 13:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/6/2019 15:36, flood,3.8,1501,203,47.711,-122.5671,Agate Passage
5/6/2019 19:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/6/2019 22:18, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/7/2019 1:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/7/2019 3:18, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
5/7/2019 6:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/7/2019 9:00, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
5/7/2019 13:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/7/2019 16:18, flood,4,1501,203,47.711,-122.5671,Agate Passage
5/7/2019 20:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/7/2019 23:18, ebb,-1.7,1501,16,47.711,-122.5671,Agate Passage
5/8/2019 2:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/8/2019 4:06, flood,2.2,1501,203,47.711,-122.5671,Agate Passage
5/8/2019 6:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/8/2019 9:42, ebb,-2.8,1501,16,47.711,-122.5671,Agate Passage
5/8/2019 14:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/8/2019 17:06, flood,3.9,1501,203,47.711,-122.5671,Agate Passage
5/8/2019 21:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/9/2019 0:18, ebb,-1.7,1501,16,47.711,-122.5671,Agate Passage
5/9/2019 3:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/9/2019 4:54, flood,2,1501,203,47.711,-122.5671,Agate Passage
5/9/2019 7:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/9/2019 10:30, ebb,-2.6,1501,16,47.711,-122.5671,Agate Passage
5/9/2019 15:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/9/2019 18:00, flood,3.7,1501,203,47.711,-122.5671,Agate Passage
5/9/2019 22:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/10/2019 1:18, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
5/10/2019 4:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/10/2019 5:48, flood,1.9,1501,203,47.711,-122.5671,Agate Passage
5/10/2019 8:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/10/2019 11:30, ebb,-2.3,1501,16,47.711,-122.5671,Agate Passage
5/10/2019 16:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/10/2019 18:48, flood,3.4,1501,203,47.711,-122.5671,Agate Passage
5/10/2019 23:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/11/2019 2:30, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
5/11/2019 5:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/11/2019 6:42, flood,1.7,1501,203,47.711,-122.5671,Agate Passage
5/11/2019 9:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/11/2019 12:36, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/11/2019 17:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/11/2019 19:54, flood,3.1,1501,203,47.711,-122.5671,Agate Passage
5/12/2019 0:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/12/2019 3:42, ebb,-1.7,1501,16,47.711,-122.5671,Agate Passage
5/12/2019 6:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/12/2019 7:42, flood,1.6,1501,203,47.711,-122.5671,Agate Passage
5/12/2019 11:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/12/2019 14:54, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/12/2019 18:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/12/2019 21:48, flood,3,1501,203,47.711,-122.5671,Agate Passage
5/13/2019 0:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/13/2019 4:48, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/13/2019 7:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/13/2019 9:00, flood,1.6,1501,203,47.711,-122.5671,Agate Passage
5/13/2019 12:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/13/2019 16:48, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/13/2019 19:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/13/2019 22:54, flood,3.1,1501,203,47.711,-122.5671,Agate Passage
5/14/2019 1:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/14/2019 5:48, ebb,-2.3,1501,16,47.711,-122.5671,Agate Passage
5/14/2019 8:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/14/2019 11:24, flood,2,1501,203,47.711,-122.5671,Agate Passage
5/14/2019 13:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/14/2019 18:00, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/14/2019 20:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/14/2019 23:48, flood,3.2,1501,203,47.711,-122.5671,Agate Passage
5/15/2019 2:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/15/2019 6:42, ebb,-2.7,1501,16,47.711,-122.5671,Agate Passage
5/15/2019 9:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/15/2019 12:24, flood,2.6,1501,203,47.711,-122.5671,Agate Passage
5/15/2019 14:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/15/2019 18:54, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/15/2019 21:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/16/2019 0:36, flood,3.2,1501,203,47.711,-122.5671,Agate Passage
5/16/2019 3:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/16/2019 7:36, ebb,-3.1,1501,16,47.711,-122.5671,Agate Passage
5/16/2019 10:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/16/2019 13:18, flood,3.2,1501,203,47.711,-122.5671,Agate Passage
5/16/2019 15:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/16/2019 19:54, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/16/2019 22:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/17/2019 1:24, flood,3,1501,203,47.711,-122.5671,Agate Passage
5/17/2019 3:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/17/2019 8:18, ebb,-3.3,1501,16,47.711,-122.5671,Agate Passage
5/17/2019 10:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/17/2019 14:06, flood,3.7,1501,203,47.711,-122.5671,Agate Passage
5/17/2019 17:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/17/2019 20:48, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/17/2019 22:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/18/2019 2:00, flood,2.7,1501,203,47.711,-122.5671,Agate Passage
5/18/2019 4:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/18/2019 9:06, ebb,-3.3,1501,16,47.711,-122.5671,Agate Passage
5/18/2019 11:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/18/2019 14:54, flood,4.1,1501,203,47.711,-122.5671,Agate Passage
5/18/2019 17:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/18/2019 21:42, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/18/2019 23:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/19/2019 2:42, flood,2.3,1501,203,47.711,-122.5671,Agate Passage
5/19/2019 5:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/19/2019 9:48, ebb,-3.2,1501,16,47.711,-122.5671,Agate Passage
5/19/2019 12:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/19/2019 15:42, flood,4.3,1501,203,47.711,-122.5671,Agate Passage
5/19/2019 18:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/19/2019 22:36, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
5/20/2019 0:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/20/2019 3:24, flood,1.8,1501,203,47.711,-122.5671,Agate Passage
5/20/2019 5:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/20/2019 10:30, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
5/20/2019 13:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/20/2019 16:30, flood,4.3,1501,203,47.711,-122.5671,Agate Passage
5/20/2019 19:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/20/2019 23:24, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/21/2019 1:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/21/2019 3:24, flood,1.5,1501,203,47.711,-122.5671,Agate Passage
5/21/2019 6:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/21/2019 11:06, ebb,-2.6,1501,16,47.711,-122.5671,Agate Passage
5/21/2019 13:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/21/2019 17:18, flood,4.1,1501,203,47.711,-122.5671,Agate Passage
5/21/2019 20:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/22/2019 0:12, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/22/2019 2:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/22/2019 4:00, flood,1.3,1501,203,47.711,-122.5671,Agate Passage
5/22/2019 7:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/22/2019 11:36, ebb,-2.3,1501,16,47.711,-122.5671,Agate Passage
5/22/2019 14:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/22/2019 18:00, flood,3.7,1501,203,47.711,-122.5671,Agate Passage
5/22/2019 21:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/23/2019 0:48, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
5/23/2019 3:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/23/2019 4:36, flood,1.2,1501,203,47.711,-122.5671,Agate Passage
5/23/2019 7:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/23/2019 11:30, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
5/23/2019 15:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/23/2019 18:48, flood,3.2,1501,203,47.711,-122.5671,Agate Passage
5/23/2019 21:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/24/2019 1:18, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/24/2019 3:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/24/2019 5:18, flood,1.1,1501,203,47.711,-122.5671,Agate Passage
5/24/2019 8:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/24/2019 11:48, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/24/2019 15:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/24/2019 19:30, flood,2.8,1501,203,47.711,-122.5671,Agate Passage
5/24/2019 22:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/25/2019 1:36, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
5/25/2019 4:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/25/2019 6:00, flood,1.1,1501,203,47.711,-122.5671,Agate Passage
5/25/2019 9:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/25/2019 12:36, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
5/25/2019 16:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/25/2019 19:00, flood,2.5,1501,203,47.711,-122.5671,Agate Passage
5/25/2019 23:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/26/2019 2:12, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
5/26/2019 5:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/26/2019 6:48, flood,1,1501,203,47.711,-122.5671,Agate Passage
5/26/2019 10:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/26/2019 13:30, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/26/2019 17:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/26/2019 19:42, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
5/27/2019 0:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/27/2019 3:00, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
5/27/2019 6:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/27/2019 7:42, flood,1,1501,203,47.711,-122.5671,Agate Passage
5/27/2019 10:12, flood,0.7,1501,203,47.711,-122.5671,Agate Passage
5/27/2019 11:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/27/2019 14:30, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/27/2019 18:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/27/2019 20:24, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
5/28/2019 0:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/28/2019 3:48, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
5/28/2019 7:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/28/2019 8:42, flood,1,1501,203,47.711,-122.5671,Agate Passage
5/28/2019 10:00, flood,0.8,1501,203,47.711,-122.5671,Agate Passage
5/28/2019 11:06, flood,0.9,1501,203,47.711,-122.5671,Agate Passage
5/28/2019 12:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/28/2019 15:24, ebb,-1.4,1501,16,47.711,-122.5671,Agate Passage
5/28/2019 18:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/28/2019 21:12, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
5/29/2019 1:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/29/2019 4:36, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
5/29/2019 8:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/29/2019 9:48, flood,1.2,1501,203,47.711,-122.5671,Agate Passage
5/29/2019 11:54, flood,1.4,1501,203,47.711,-122.5671,Agate Passage
5/29/2019 13:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/29/2019 16:18, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/29/2019 19:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/29/2019 22:00, flood,2.5,1501,203,47.711,-122.5671,Agate Passage
5/30/2019 2:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/30/2019 5:18, ebb,-2.1,1501,16,47.711,-122.5671,Agate Passage
5/30/2019 8:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/30/2019 12:36, flood,1.9,1501,203,47.711,-122.5671,Agate Passage
5/30/2019 14:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/30/2019 17:18, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/30/2019 20:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/30/2019 22:54, flood,2.5,1501,203,47.711,-122.5671,Agate Passage
5/31/2019 2:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/31/2019 5:54, ebb,-2.4,1501,16,47.711,-122.5671,Agate Passage
5/31/2019 9:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/31/2019 13:18, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
5/31/2019 15:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/31/2019 18:18, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
5/31/2019 21:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
5/31/2019 23:42, flood,2.4,1501,203,47.711,-122.5671,Agate Passage
6/1/2019 3:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/1/2019 6:30, ebb,-2.6,1501,16,47.711,-122.5671,Agate Passage
6/1/2019 10:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/1/2019 13:48, flood,3,1501,203,47.711,-122.5671,Agate Passage
6/1/2019 16:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/1/2019 19:24, ebb,-1.5,1501,16,47.711,-122.5671,Agate Passage
6/1/2019 22:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/2/2019 0:30, flood,2.3,1501,203,47.711,-122.5671,Agate Passage
6/2/2019 3:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/2/2019 6:54, ebb,-2.8,1501,16,47.711,-122.5671,Agate Passage
6/2/2019 11:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/2/2019 14:18, flood,3.5,1501,203,47.711,-122.5671,Agate Passage
6/2/2019 17:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/2/2019 20:30, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
6/2/2019 23:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/3/2019 1:18, flood,2.2,1501,203,47.711,-122.5671,Agate Passage
6/3/2019 4:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/3/2019 7:18, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
6/3/2019 11:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/3/2019 14:48, flood,3.9,1501,203,47.711,-122.5671,Agate Passage
6/3/2019 18:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/3/2019 21:42, ebb,-1.7,1501,16,47.711,-122.5671,Agate Passage
6/4/2019 0:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/4/2019 2:06, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
6/4/2019 5:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/4/2019 8:00, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
6/4/2019 12:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/4/2019 15:30, flood,4.1,1501,203,47.711,-122.5671,Agate Passage
6/4/2019 19:18, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/4/2019 22:36, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
6/5/2019 1:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/5/2019 3:00, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
6/5/2019 5:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/5/2019 8:42, ebb,-2.9,1501,16,47.711,-122.5671,Agate Passage
6/5/2019 13:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/5/2019 16:12, flood,4.2,1501,203,47.711,-122.5671,Agate Passage
6/5/2019 20:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/5/2019 23:24, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
6/6/2019 2:00, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/6/2019 3:48, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
6/6/2019 6:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/6/2019 9:30, ebb,-2.8,1501,16,47.711,-122.5671,Agate Passage
6/6/2019 14:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/6/2019 16:54, flood,4.1,1501,203,47.711,-122.5671,Agate Passage
6/6/2019 20:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/7/2019 0:18, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
6/7/2019 2:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/7/2019 4:36, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
6/7/2019 7:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/7/2019 10:24, ebb,-2.7,1501,16,47.711,-122.5671,Agate Passage
6/7/2019 15:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/7/2019 17:42, flood,3.9,1501,203,47.711,-122.5671,Agate Passage
6/7/2019 21:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/8/2019 1:06, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
6/8/2019 3:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/8/2019 5:30, flood,2.1,1501,203,47.711,-122.5671,Agate Passage
6/8/2019 8:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/8/2019 11:18, ebb,-2.4,1501,16,47.711,-122.5671,Agate Passage
6/8/2019 15:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/8/2019 18:30, flood,3.6,1501,203,47.711,-122.5671,Agate Passage
6/8/2019 22:30, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/9/2019 2:12, ebb,-1.9,1501,16,47.711,-122.5671,Agate Passage
6/9/2019 4:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/9/2019 6:24, flood,1.9,1501,203,47.711,-122.5671,Agate Passage
6/9/2019 9:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/9/2019 12:24, ebb,-2.2,1501,16,47.711,-122.5671,Agate Passage
6/9/2019 16:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/9/2019 19:24, flood,3.3,1501,203,47.711,-122.5671,Agate Passage
6/9/2019 23:24, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/10/2019 3:18, ebb,-2,1501,16,47.711,-122.5671,Agate Passage
6/10/2019 5:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/10/2019 7:30, flood,1.7,1501,203,47.711,-122.5671,Agate Passage
6/10/2019 10:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/10/2019 13:48, ebb,-1.8,1501,16,47.711,-122.5671,Agate Passage
6/10/2019 17:42, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/10/2019 20:24, flood,3,1501,203,47.711,-122.5671,Agate Passage
6/11/2019 0:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/11/2019 4:24, ebb,-2.3,1501,16,47.711,-122.5671,Agate Passage
6/11/2019 6:48, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/11/2019 9:54, flood,1.7,1501,203,47.711,-122.5671,Agate Passage
6/11/2019 12:12, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/11/2019 15:30, ebb,-1.6,1501,16,47.711,-122.5671,Agate Passage
6/11/2019 18:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/11/2019 22:12, flood,2.9,1501,203,47.711,-122.5671,Agate Passage
6/12/2019 1:06, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/12/2019 5:24, ebb,-2.6,1501,16,47.711,-122.5671,Agate Passage
6/12/2019 7:54, slack,0,1501,0,47.711,-122.5671,Agate Passage
6/12/2019 11:12, flood,2.3,1501,203,47.711,-122.5671,Agate Passage
6/12/2019 13:36, slack,0,1501,0,47.711,-122.5671,Agate Passage
